job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,salary_min,salary_max,average_salary,posted_year,posted_month,posted_quarter,posted_day_of_week,city,country_code,skill_count,tool_count,has_python,has_sql,has_r,has_excel,has_pandas,has_numpy,has_scikit_learn,has_tensorflow,has_pytorch,has_keras,has_huggingface,has_langchain,has_fastapi,has_flask,has_powerbi,has_mlflow,has_cuda,has_aws,has_azure,has_gcp,has_bigquery,has_kdb,has_reinforcement_learning,has_cloud,has_deep_learning,has_nlp_related,experience_level_num,company_size_num,salary_level
1048,Bell-Perez,Tech,NLP Engineer,"Excel, C++, GCP, SQL, PyTorch",Mid,Internship,"Rossbury, SC",125414-140740,2024-08-01,Mid,"BigQuery, PyTorch",125414,140740,133077.0,2024,8,3,Thursday,Rossbury,SC,5,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2,High
1049,Cole-Clark,Automotive,Data Scientist,"CUDA, TensorFlow, Python, Azure, Scikit-learn",Entry,Internship,"South Meganmouth, LI",127708-143295,2024-11-05,Startup,FastAPI,127708,143295,135501.5,2024,11,4,Tuesday,South Meganmouth,LI,5,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,High
1050,Knight-Lozano,Finance,NLP Engineer,"LangChain, GCP, R, SQL",Senior,Remote,"New Heatherbury, BG",136117-208595,2023-10-21,Mid,"TensorFlow, Scikit-learn, KDB+",136117,208595,172356.0,2023,10,4,Saturday,New Heatherbury,BG,4,3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,2,Very High
1051,Burton LLC,Automotive,Data Scientist,"Scikit-learn, Power BI, R, Reinforcement Learning, Excel, Azure",Senior,Full-time,"South Jamesville, JM",74834-103941,2024-06-04,Mid,KDB+,74834,103941,89387.5,2024,6,2,Tuesday,South Jamesville,JM,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,3,2,Medium
1052,"Castillo, Bonilla and Mclaughlin",Automotive,Computer Vision Engineer,"NumPy, Excel, LangChain, Keras",Mid,Internship,"West Jasonmouth, IR",123956-163525,2024-03-14,Large,"LangChain, FastAPI",123956,163525,143740.5,2024,3,1,Thursday,West Jasonmouth,IR,4,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,High
1053,Byrd-Christian,Finance,NLP Engineer,"SQL, Reinforcement Learning, Python",Mid,Internship,"West Theresashire, NI",138221-219313,2024-11-07,Large,"FastAPI, TensorFlow",138221,219313,178767.0,2024,11,4,Thursday,West Theresashire,NI,3,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,Very High
1054,Price-Sandoval,E-commerce,Data Scientist,"Flask, NumPy, C++",Senior,Remote,"Lake Markport, PK",46907-84839,2025-08-09,Large,"FastAPI, TensorFlow",46907,84839,65873.0,2025,8,3,Saturday,Lake Markport,PK,3,2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,Low
1055,Black-Simmons,Automotive,Data Scientist,"Pandas, SQL, CUDA, Power BI, AWS",Senior,Full-time,"Allenburgh, BW",136391-226513,2024-07-03,Startup,"PyTorch, BigQuery, TensorFlow",136391,226513,181452.0,2024,7,3,Wednesday,Allenburgh,BW,5,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,3,1,Very High
1056,"Berger, Jackson and Hansen",Automotive,Data Analyst,"CUDA, SQL, Power BI, GCP, FastAPI, PyTorch",Mid,Contract,"Hopkinstown, KP",113830-133491,2025-07-09,Mid,"BigQuery, KDB+",113830,133491,123660.5,2025,7,3,Wednesday,Hopkinstown,KP,6,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,2,2,High
1057,Kent-Preston,E-commerce,Data Analyst,"Excel, GCP, Scikit-learn, PyTorch",Senior,Full-time,"North Nicolechester, CO",45973-72433,2024-06-11,Mid,KDB+,45973,72433,59203.0,2024,6,2,Tuesday,North Nicolechester,CO,4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,2,Low
1058,"Hartman, Rowe and Hernandez",Automotive,Data Analyst,"C++, NumPy, Excel, Keras, TensorFlow",Entry,Internship,"East Joseph, GR",85501-149518,2024-04-30,Large,"FastAPI, Scikit-learn",85501,149518,117509.5,2024,4,2,Tuesday,East Joseph,GR,5,2,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Medium
1059,Morrison-Turner,Retail,Computer Vision Engineer,"C++, SQL, Flask, PyTorch, MLflow, FastAPI",Entry,Contract,"Mayerview, NI",137862-169321,2025-08-25,Mid,"KDB+, TensorFlow",137862,169321,153591.5,2025,8,3,Monday,Mayerview,NI,6,2,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2,High
1060,Smith Inc,Tech,AI Product Manager,"Power BI, SQL, Reinforcement Learning, TensorFlow",Mid,Internship,"New Adam, BN",104563-140859,2025-03-04,Startup,"LangChain, MLflow, FastAPI",104563,140859,122711.0,2025,3,1,Tuesday,New Adam,BN,4,3,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,High
1061,Gardner-Chavez,Tech,Data Scientist,"TensorFlow, Pandas, Flask, Reinforcement Learning, Azure",Mid,Full-time,"Lopezfort, KH",119393-154411,2023-12-17,Mid,"MLflow, TensorFlow",119393,154411,136902.0,2023,12,4,Sunday,Lopezfort,KH,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,2,2,High
1062,Morris-Blake,Healthcare,Data Scientist,"Python, NumPy, LangChain, Excel",Senior,Contract,"Lake Anthony, CL",52342-65593,2024-01-05,Mid,"LangChain, PyTorch",52342,65593,58967.5,2024,1,1,Friday,Lake Anthony,CL,4,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,Low
1063,Hunter-Ward,Finance,ML Engineer,"SQL, Python, CUDA, FastAPI, TensorFlow",Senior,Remote,"Millerborough, WS",110675-194128,2023-12-01,Large,"MLflow, Scikit-learn, FastAPI",110675,194128,152401.5,2023,12,4,Friday,Millerborough,WS,5,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,3,3,High
1064,Hicks and Sons,Finance,Data Scientist,"Reinforcement Learning, Excel, Azure, SQL, FastAPI, Pandas",Entry,Remote,"Port Franciscoside, GT",93518-182685,2025-06-12,Large,"PyTorch, BigQuery, FastAPI",93518,182685,138101.5,2025,6,2,Thursday,Port Franciscoside,GT,6,3,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,3,High
1065,Torres-Clark,Education,NLP Engineer,"Excel, Hugging Face, CUDA, Flask, TensorFlow, C++",Entry,Contract,"West Jason, RO",80174-143646,2023-10-26,Mid,"PyTorch, KDB+, BigQuery",80174,143646,111910.0,2023,10,4,Thursday,West Jason,RO,6,3,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,2,Medium
1066,Brown Ltd,Automotive,Data Analyst,"C++, GCP, Reinforcement Learning",Senior,Contract,"West Keithview, LU",90229-182531,2025-03-13,Mid,LangChain,90229,182531,136380.0,2025,3,1,Thursday,West Keithview,LU,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,2,High
1067,Kerr Ltd,Education,Quant Researcher,"PyTorch, CUDA, AWS, Reinforcement Learning",Entry,Full-time,"Juanburgh, TD",42741-138581,2024-01-14,Mid,"MLflow, PyTorch, TensorFlow",42741,138581,90661.0,2024,1,1,Sunday,Juanburgh,TD,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,2,Medium
1068,"Hobbs, Moreno and Williams",Finance,ML Engineer,"Scikit-learn, Pandas, Keras, Power BI, TensorFlow, LangChain",Mid,Full-time,"Andrewmouth, GN",141028-211158,2025-08-31,Startup,"LangChain, PyTorch, KDB+",141028,211158,176093.0,2025,8,3,Sunday,Andrewmouth,GN,6,3,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,1,Very High
1069,"Brown, Giles and Thompson",E-commerce,ML Engineer,"R, LangChain, MLflow, Power BI, Azure, CUDA",Entry,Internship,"North Mistyland, DJ",62711-120957,2025-02-17,Startup,BigQuery,62711,120957,91834.0,2025,2,1,Monday,North Mistyland,DJ,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,Medium
1070,Jordan Inc,Healthcare,ML Engineer,"AWS, Excel, C++, Keras",Mid,Full-time,"Joelland, MC",140092-164804,2025-02-28,Mid,Scikit-learn,140092,164804,152448.0,2025,2,1,Friday,Joelland,MC,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,2,High
1071,Rodriguez Inc,Tech,AI Product Manager,"AWS, SQL, Scikit-learn, Flask, FastAPI",Mid,Internship,"Lake Debbie, SZ",72382-84197,2025-04-13,Mid,"MLflow, LangChain",72382,84197,78289.5,2025,4,2,Sunday,Lake Debbie,SZ,5,2,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,2,2,Low
1072,Evans-Alvarado,Retail,NLP Engineer,"FastAPI, AWS, Pandas, Excel, Reinforcement Learning, Azure",Senior,Remote,"Davidmouth, BJ",91789-114759,2025-06-23,Large,"FastAPI, TensorFlow, BigQuery",91789,114759,103274.0,2025,6,2,Monday,Davidmouth,BJ,6,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,3,3,Medium
1073,"Phillips, Sanchez and Christensen",E-commerce,AI Product Manager,"CUDA, Pandas, Python, PyTorch, Azure, Keras",Entry,Internship,"East Davidchester, NE",112036-153498,2025-02-08,Large,LangChain,112036,153498,132767.0,2025,2,1,Saturday,East Davidchester,NE,6,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,3,High
1074,"Sexton, Davis and Allen",Healthcare,NLP Engineer,"R, Flask, Keras, GCP, Hugging Face",Mid,Full-time,"Lake David, FI",45224-79444,2025-06-13,Startup,Scikit-learn,45224,79444,62334.0,2025,6,2,Friday,Lake David,FI,5,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,Low
1075,"Gill, Russo and Hill",Automotive,Quant Researcher,"LangChain, Keras, Excel",Entry,Internship,"Gomezchester, UG",62949-91600,2023-12-19,Startup,PyTorch,62949,91600,77274.5,2023,12,4,Tuesday,Gomezchester,UG,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Low
1076,"Walsh, Davis and Tanner",Automotive,Data Analyst,"Power BI, Scikit-learn, Keras, TensorFlow, MLflow, SQL",Senior,Full-time,"North Brettfurt, MH",67630-155926,2025-04-25,Large,"TensorFlow, BigQuery, FastAPI",67630,155926,111778.0,2025,4,2,Friday,North Brettfurt,MH,6,3,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,3,3,Medium
1077,Green Group,E-commerce,AI Researcher,"SQL, Excel, Flask, NumPy, FastAPI",Entry,Contract,"Port Yvetteland, LK",92512-136705,2023-12-12,Mid,"TensorFlow, PyTorch",92512,136705,114608.5,2023,12,4,Tuesday,Port Yvetteland,LK,5,2,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Medium
1078,"Wilson, Wilson and Austin",Finance,Data Analyst,"GCP, SQL, Keras, AWS, Python",Mid,Remote,"Mistyfurt, KP",96374-117586,2024-06-18,Large,"TensorFlow, FastAPI",96374,117586,106980.0,2024,6,2,Tuesday,Mistyfurt,KP,5,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,2,3,Medium
1079,Williams-Thomas,Retail,NLP Engineer,"Flask, AWS, Reinforcement Learning, LangChain, FastAPI",Mid,Internship,"North Patricia, YE",72840-136135,2025-05-28,Large,PyTorch,72840,136135,104487.5,2025,5,2,Wednesday,North Patricia,YE,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,3,Medium
1080,"Thompson, Gibson and Simmons",Retail,NLP Engineer,"Python, AWS, MLflow, C++, R",Mid,Remote,"Gutierreztown, TJ",107564-192348,2025-09-01,Mid,FastAPI,107564,192348,149956.0,2025,9,3,Monday,Gutierreztown,TJ,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,High
1081,"Bush, Dennis and Burke",Automotive,AI Product Manager,"Python, MLflow, LangChain, GCP, PyTorch, Keras",Entry,Full-time,"Benitezfurt, ST",101793-153283,2024-07-14,Startup,"PyTorch, Scikit-learn, BigQuery",101793,153283,127538.0,2024,7,3,Sunday,Benitezfurt,ST,6,3,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,High
1082,Anderson and Sons,Retail,Data Analyst,"AWS, Excel, Keras, Power BI, CUDA, Flask",Senior,Remote,"Griffintown, KP",111604-157715,2025-03-25,Startup,"BigQuery, MLflow",111604,157715,134659.5,2025,3,1,Tuesday,Griffintown,KP,6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,3,1,High
1083,"Russell, Wood and Robertson",E-commerce,Quant Researcher,"Python, Excel, FastAPI, GCP, C++, PyTorch",Senior,Remote,"Gonzalezstad, VN",124909-142566,2025-09-01,Mid,"MLflow, LangChain, BigQuery",124909,142566,133737.5,2025,9,3,Monday,Gonzalezstad,VN,6,3,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,3,2,High
1084,Johnson LLC,Tech,Data Scientist,"GCP, Azure, CUDA, AWS, PyTorch",Senior,Contract,"South Christopher, FJ",142140-231014,2024-02-15,Startup,"TensorFlow, MLflow, Scikit-learn",142140,231014,186577.0,2024,2,1,Thursday,South Christopher,FJ,5,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,3,1,Very High
1085,Kaufman LLC,Tech,ML Engineer,"AWS, Excel, SQL, Scikit-learn",Senior,Full-time,"Port Ianfurt, LR",74360-154591,2023-12-24,Startup,"Scikit-learn, KDB+, PyTorch",74360,154591,114475.5,2023,12,4,Sunday,Port Ianfurt,LR,4,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,3,1,Medium
1086,Murphy LLC,Healthcare,Data Analyst,"Keras, TensorFlow, MLflow, NumPy, Pandas, Scikit-learn",Senior,Contract,"Whitefort, NI",142266-205665,2024-04-06,Large,"LangChain, FastAPI, PyTorch",142266,205665,173965.5,2024,4,2,Saturday,Whitefort,NI,6,3,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,3,3,Very High
1087,Matthews-Collins,E-commerce,NLP Engineer,"Flask, Pandas, GCP",Senior,Full-time,"Jonesville, TO",85449-173276,2025-01-24,Mid,"LangChain, PyTorch",85449,173276,129362.5,2025,1,1,Friday,Jonesville,TO,3,2,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,2,High
1088,Rivas PLC,Retail,AI Product Manager,"CUDA, SQL, Azure, MLflow, Python, GCP",Mid,Contract,"South Timothystad, CH",72838-82839,2023-09-26,Startup,KDB+,72838,82839,77838.5,2023,9,3,Tuesday,South Timothystad,CH,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,2,1,Low
1089,Alvarez PLC,Automotive,Computer Vision Engineer,"Azure, Flask, PyTorch, C++, GCP, Pandas",Entry,Remote,"North Connorfurt, PA",58883-94087,2024-01-13,Mid,"KDB+, TensorFlow",58883,94087,76485.0,2024,1,1,Saturday,North Connorfurt,PA,6,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,2,Low
1090,Best Inc,E-commerce,Data Analyst,"FastAPI, Excel, AWS, TensorFlow",Entry,Internship,"Lake Melanie, VU",137871-236301,2024-07-19,Mid,PyTorch,137871,236301,187086.0,2024,7,3,Friday,Lake Melanie,VU,4,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,Very High
1091,"Ochoa, Davidson and Thomas",Education,Quant Researcher,"Azure, Keras, C++, LangChain",Senior,Remote,"Coryton, WS",72807-148336,2025-03-11,Large,"TensorFlow, BigQuery",72807,148336,110571.5,2025,3,1,Tuesday,Coryton,WS,4,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,3,3,Medium
1092,"Reilly, Barajas and Hughes",Finance,AI Product Manager,"CUDA, Excel, FastAPI, MLflow, Azure, Power BI",Senior,Full-time,"South Kathleen, MV",121770-181258,2024-02-23,Startup,"FastAPI, BigQuery",121770,181258,151514.0,2024,2,1,Friday,South Kathleen,MV,6,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,3,1,High
1093,"Dixon, Wright and Smith",Education,Data Analyst,"MLflow, SQL, Pandas",Entry,Internship,"Markfort, NO",59736-141312,2025-09-10,Large,"BigQuery, KDB+",59736,141312,100524.0,2025,9,3,Wednesday,Markfort,NO,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,3,Medium
1094,"Sawyer, Hall and Lowe",Automotive,Data Analyst,"CUDA, NumPy, Keras",Mid,Internship,"Nancyberg, AF",54563-120250,2023-12-28,Large,"TensorFlow, MLflow, PyTorch",54563,120250,87406.5,2023,12,4,Thursday,Nancyberg,AF,3,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,Medium
1095,"Donaldson, Espinoza and Mills",Tech,AI Product Manager,"C++, Reinforcement Learning, Flask, AWS, Scikit-learn, NumPy",Senior,Full-time,"Matthewsberg, DO",59528-141804,2024-12-11,Mid,FastAPI,59528,141804,100666.0,2024,12,4,Wednesday,Matthewsberg,DO,6,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3,2,Medium
1096,Davis-Moore,Retail,Computer Vision Engineer,"PyTorch, Python, FastAPI, Azure, LangChain",Senior,Full-time,"North Jessica, VC",135458-162633,2025-09-19,Mid,"FastAPI, KDB+, TensorFlow",135458,162633,149045.5,2025,9,3,Friday,North Jessica,VC,5,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,3,2,High
1097,Clark PLC,Retail,NLP Engineer,"GCP, Scikit-learn, CUDA, R, AWS, Pandas",Mid,Internship,"New Austin, BZ",120849-175578,2025-03-20,Startup,TensorFlow,120849,175578,148213.5,2025,3,1,Thursday,New Austin,BZ,6,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,2,1,High
1098,Lynch-Coffey,Automotive,ML Engineer,"Azure, R, Hugging Face, SQL, MLflow, Flask",Entry,Internship,"Deborahton, CV",114398-162569,2023-10-11,Large,"TensorFlow, LangChain",114398,162569,138483.5,2023,10,4,Wednesday,Deborahton,CV,6,2,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,3,High
1099,Archer Ltd,Tech,AI Product Manager,"Keras, Azure, C++, Reinforcement Learning, Hugging Face",Entry,Remote,"Allisonview, ET",102033-129786,2024-09-16,Mid,Scikit-learn,102033,129786,115909.5,2024,9,3,Monday,Allisonview,ET,5,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,Medium
1100,"Estrada, Perry and Jackson",E-commerce,AI Product Manager,"NumPy, Hugging Face, CUDA, Flask",Mid,Internship,"Eatonmouth, PW",109096-152219,2023-10-13,Startup,"TensorFlow, BigQuery",109096,152219,130657.5,2023,10,4,Friday,Eatonmouth,PW,4,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,2,1,High
1101,Shelton-Ellison,Healthcare,NLP Engineer,"FastAPI, C++, R, Scikit-learn, GCP, Flask",Mid,Internship,"Davistown, NA",42116-124383,2024-06-21,Large,"PyTorch, FastAPI, MLflow",42116,124383,83249.5,2024,6,2,Friday,Davistown,NA,6,3,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,3,Medium
1102,Montgomery Inc,Finance,Data Scientist,"Power BI, R, Python, C++, SQL",Entry,Internship,"Danielside, SZ",101352-179549,2024-07-25,Large,KDB+,101352,179549,140450.5,2024,7,3,Thursday,Danielside,SZ,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,High
1103,"Rios, Evans and Foster",Retail,AI Researcher,"R, Python, Reinforcement Learning",Senior,Full-time,"Hernandezland, ZA",66107-154510,2024-11-21,Large,"FastAPI, PyTorch",66107,154510,110308.5,2024,11,4,Thursday,Hernandezland,ZA,3,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,Medium
1104,"Garcia, Lopez and Santiago",Finance,NLP Engineer,"LangChain, Azure, PyTorch, FastAPI",Senior,Remote,"New Jared, BB",47058-61355,2024-12-03,Mid,Scikit-learn,47058,61355,54206.5,2024,12,4,Tuesday,New Jared,BB,4,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,2,Low
1105,Bell Group,Finance,AI Researcher,"Hugging Face, GCP, FastAPI",Entry,Full-time,"Nicholaschester, KE",134451-175964,2023-11-11,Startup,LangChain,134451,175964,155207.5,2023,11,4,Saturday,Nicholaschester,KE,3,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,High
1106,Stevens-Foster,Tech,Data Analyst,"Power BI, Python, Pandas, AWS",Entry,Full-time,"Blairside, GH",65526-112033,2024-03-13,Startup,"Scikit-learn, PyTorch, BigQuery",65526,112033,88779.5,2024,3,1,Wednesday,Blairside,GH,4,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,Medium
1107,Sawyer PLC,E-commerce,NLP Engineer,"Hugging Face, Azure, SQL",Mid,Internship,"Bryceport, AO",98233-144034,2025-01-17,Large,"MLflow, BigQuery, PyTorch",98233,144034,121133.5,2025,1,1,Friday,Bryceport,AO,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,3,High
1108,Hurley-Scott,Healthcare,Quant Researcher,"R, CUDA, Reinforcement Learning",Senior,Internship,"West Christian, SO",63107-93304,2024-07-24,Startup,"TensorFlow, BigQuery, MLflow",63107,93304,78205.5,2024,7,3,Wednesday,West Christian,SO,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,1,Low
1109,Black-Bennett,Tech,Quant Researcher,"Reinforcement Learning, Hugging Face, CUDA, MLflow, AWS, PyTorch",Mid,Contract,"Lake Toddmouth, IN",111226-163698,2024-09-13,Mid,"LangChain, TensorFlow, KDB+",111226,163698,137462.0,2024,9,3,Friday,Lake Toddmouth,IN,6,3,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,2,2,High
1110,Perez Group,Tech,AI Product Manager,"Scikit-learn, Pandas, FastAPI, AWS, Python",Mid,Contract,"South Erikchester, GA",75074-155545,2023-11-11,Large,"FastAPI, LangChain",75074,155545,115309.5,2023,11,4,Saturday,South Erikchester,GA,5,2,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,3,Medium
1111,"Saunders, Bradford and Sharp",E-commerce,Quant Researcher,"Pandas, Excel, Flask, LangChain, Scikit-learn, TensorFlow",Mid,Full-time,"Port Meganstad, GW",80973-145159,2023-10-03,Large,"KDB+, LangChain, PyTorch",80973,145159,113066.0,2023,10,4,Tuesday,Port Meganstad,GW,6,3,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,3,Medium
1112,Hudson-Gordon,Education,Quant Researcher,"FastAPI, SQL, Scikit-learn",Mid,Contract,"Port Erikaburgh, PG",93507-119377,2024-04-27,Startup,LangChain,93507,119377,106442.0,2024,4,2,Saturday,Port Erikaburgh,PG,3,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,Medium
1113,"Nelson, Maddox and Klein",Finance,ML Engineer,"Flask, MLflow, Scikit-learn",Senior,Internship,"Philipmouth, GQ",50076-79334,2024-10-21,Large,"Scikit-learn, FastAPI",50076,79334,64705.0,2024,10,4,Monday,Philipmouth,GQ,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,Low
1114,"Clark, Price and Dickson",Automotive,Data Scientist,"C++, Keras, Pandas",Entry,Contract,"Lake Misty, MZ",134300-219809,2025-04-06,Mid,"Scikit-learn, FastAPI, TensorFlow",134300,219809,177054.5,2025,4,2,Sunday,Lake Misty,MZ,3,3,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,Very High
1115,Gonzalez PLC,Tech,NLP Engineer,"Keras, Azure, C++",Entry,Internship,"Campbellmouth, IN",97395-189060,2024-12-23,Large,"FastAPI, LangChain",97395,189060,143227.5,2024,12,4,Monday,Campbellmouth,IN,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,High
1116,Pierce Inc,Automotive,NLP Engineer,"C++, CUDA, Power BI, TensorFlow",Senior,Internship,"Collierchester, PH",144238-220052,2024-01-14,Mid,"Scikit-learn, TensorFlow",144238,220052,182145.0,2024,1,1,Sunday,Collierchester,PH,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,2,Very High
1117,"House, Bond and Myers",E-commerce,Data Scientist,"R, C++, SQL, GCP, MLflow, TensorFlow",Mid,Contract,"West Cathy, PG",149741-230920,2024-07-04,Large,"LangChain, MLflow, TensorFlow",149741,230920,190330.5,2024,7,3,Thursday,West Cathy,PG,6,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,3,Very High
